player_id,position,Rk,Gcar,Gtm,Tm,home_away,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,game_date,days_between_games
chaveje01,Pitcher,1,316,5,LAA,NA,SEA,"W,5-1",GS-6,W(1-0),99.0,5.2,4,1,1,1,6,0,0,1.59,22,89,59,13,11,4.0,11,5,0,0,62,NA,NA,1,0,0,21,0,0,0,0,0,0,1.0,0.144,1.38,23.75,44.0,1t start tie,6t 1-3 2 out a1,2017-04-07,0.0
chaveje01,Pitcher,2,317,9,LAA,NA,TEX,"L,3-8",GS-5,L(1-1),4.0,4.1,5,5,5,2,3,2,0,5.4,19,67,41,12,4,5.0,9,3,1,0,34,NA,NA,0,0,0,17,0,1,0,1,0,0,0.99,-0.417,-3.12,1.55,7.0,1t start tie,5t 1-- 1 out d2,2017-04-12,5.0
chaveje01,Pitcher,3,318,14,LAA,@,HOU,"L,0-3",GS-7,L(1-2),4.0,7.0,7,2,1,2,5,0,0,3.71,28,94,60,19,12,13.0,8,7,0,0,60,NA,NA,0,1,0,25,0,0,0,1,1,0,0.66,0.029,1.38,18.35,33.0,1b start tie,7b 3 out d2,2017-04-17,5.0
chaveje01,Pitcher,4,319,18,LAA,NA,TOR,"L,7-8",13-GF(13),L(1-3),3.0,1.0,4,3,3,0,2,1,0,5.0,7,25,19,1,3,3.0,2,1,0,0,NA,0,0,1,0,0,7,0,0,0,0,0,0,2.21,-0.462,-2.52,-2.15,0.0,13t --- 0 out tie,13t end d 3,2017-04-21,4.0
chaveje01,Pitcher,5,320,21,LAA,NA,TOR,"W,2-1",GS-6,W(2-3),2.0,6.0,4,1,1,4,7,1,0,4.12,24,101,60,22,10,6.0,7,1,0,0,63,NA,NA,0,1,0,20,0,0,0,1,0,0,0.95,0.214,1.87,24.7,48.0,1t start tie,6t 3 out a1,2017-04-24,3.0
chenwe02,Pitcher,1,140,4,MIA,@,NYM,"W,7-2",GS-6,W(1-0),99.0,6.0,7,1,1,1,5,0,0,1.5,25,86,63,13,9,8.0,11,6,1,0,58,NA,NA,0,0,0,24,2,0,0,1,0,0,0.68,0.101,1.95,20.7,42.0,1b start tie,6b 3 out a6,2017-04-07,0.0
chenwe02,Pitcher,2,141,9,MIA,NA,NYM,"L,8-9",GS-3,NA,5.0,3.0,7,6,6,0,3,2,0,7.0,16,56,39,10,5,5.0,8,2,2,0,24,NA,NA,0,0,0,16,0,1,0,0,0,0,1.08,-0.449,-4.6,-3.45,0.0,1t start tie,3t 3 out d2,2017-04-13,6.0
chenwe02,Pitcher,3,142,14,MIA,@,SEA,"W,5-0",GS-7,W(2-0),4.0,7.0,0,0,0,2,2,0,1,3.94,24,100,64,18,5,7.0,12,2,4,0,77,NA,NA,0,0,0,21,0,0,0,0,0,0,0.68,0.285,3.41,21.95,39.0,1b start a 1,7b 3 out a4,2017-04-18,5.0
chenwe02,Pitcher,4,143,19,MIA,@,PHI,"L,4-7",GS-5,L(2-1),7.0,5.0,7,4,4,2,3,1,0,4.71,23,83,52,13,8,7.0,11,8,0,0,38,NA,NA,0,0,0,21,0,0,0,0,0,0,1.17,-0.255,-1.6,3.85,12.0,1b start a 1,5b 3 out d2,2017-04-26,8.0
cingrto01,Pitcher,1,140,3,CIN,NA,PHI,"W,7-4",7-7,H(1),99.0,1.0,0,0,0,0,1,0,0,0.0,3,16,8,4,0,1.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.096,0.5,4.25,6.0,7t --- 0 out a1,7t 3 out a1,2017-04-06,0.0
cingrto01,Pitcher,2,141,6,CIN,@,STL,"W,8-0",9-GF,NA,2.0,1.0,1,0,0,0,2,0,0,0.0,4,9,9,2,3,2.0,0,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.49,5.65,9.0,9b --- 0 out a8,9b end a 8,2017-04-09,3.0
cingrto01,Pitcher,3,142,8,CIN,@,PIT,"W,6-2",5-5,NA,1.0,1.0,0,0,0,1,1,0,0,0.0,4,16,9,5,0,1.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.06,0.075,0.5,3.65,6.0,5b --- 0 out a1,5b 3 out a1,2017-04-11,2.0
cingrto01,Pitcher,4,143,12,CIN,NA,MIL,"W,7-5",7-7,H(2),3.0,0.2,2,1,1,0,1,1,0,2.45,4,15,11,6,1,0.0,3,1,0,0,NA,0,0,0,0,0,4,1,0,0,0,0,0,0.89,-0.092,-0.82,0.3,2.0,7t --- 0 out a2,7t -2- 2 out a1,2017-04-15,4.0
cingrto01,Pitcher,5,144,14,CIN,NA,BAL,"W,9-3",8-8,NA,2.0,1.0,1,0,0,0,0,0,0,1.93,4,20,15,1,1,3.0,1,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.08,0.006,0.5,1.65,3.0,8t --- 0 out a6,8t 3 out a6,2017-04-18,3.0
claudal01,Pitcher,1,73,1,TEX,NA,CLE,"L,5-8",9-GF,NA,99.0,0.1,0,0,0,0,0,0,0,0.0,1,4,3,1,0,0.0,1,1,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.17,0.004,0.25,0.75,1.0,9t 1-- 2 out d3,9t end d 3,2017-04-03,0.0
claudal01,Pitcher,2,74,2,TEX,NA,CLE,"L,3-4",9-GF,NA,0.0,0.1,0,0,0,0,0,0,0,0.0,1,4,2,1,0,1.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.19,0.005,0.11,0.75,1.0,9t --- 2 out d2,9t end d 2,2017-04-04,1.0
claudal01,Pitcher,3,75,4,TEX,NA,OAK,"W,10-5",4-7,W(1-0),2.0,3.2,1,0,0,1,0,0,0,0.0,11,42,24,5,3,7.0,3,3,0,0,NA,3,0,0,0,0,10,0,0,0,2,0,0,0.68,0.208,3.25,11.05,23.0,4t 123 1 out a4,7t 3 out a6,2017-04-07,3.0
claudal01,Pitcher,4,76,8,TEX,@,LAA,"W,8-3",8-8,NA,4.0,0.0,1,0,0,0,0,0,0,0.0,1,2,2,0,0,1.0,0,0,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0.62,-0.04,-0.41,-0.6,0.0,8b --- 1 out a3,8b -2- 1 out a3,2017-04-12,5.0
claudal01,Pitcher,5,77,12,TEX,@,SEA,"L,7-8",7-7,NA,3.0,0.1,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0.0,1,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1.14,0.028,0.16,0.75,1.0,7b --- 1 out tie,7b --- 2 out tie,2017-04-16,4.0
claudal01,Pitcher,6,78,13,TEX,@,OAK,"W,7-0",7-8,NA,0.0,1.2,2,0,0,1,1,0,0,0.0,7,18,11,4,2,3.0,2,1,1,0,NA,0,0,0,0,0,6,1,0,0,1,0,0,0.25,0.016,0.36,3.95,8.0,7b --- 0 out a5,8b -23 2 out a5,2017-04-17,1.0
claudal01,Pitcher,7,79,16,TEX,NA,KCR,"W,1-0",8-8,NA,2.0,0.2,1,0,0,0,2,0,0,0.0,3,9,8,3,3,0.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.92,0.059,0.3,4.9,8.0,8t --- 0 out tie,8t 1-- 2 out tie,2017-04-20,3.0
claudal01,Pitcher,8,80,18,TEX,NA,KCR,"W,2-1",8-8,NA,1.0,1.0,1,0,0,0,0,0,0,0.0,3,15,11,2,2,2.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,1,0,0,1.89,0.112,0.54,1.65,3.0,8t --- 0 out tie,8t 3 out tie,2017-04-22,2.0
claudal01,Pitcher,9,81,21,TEX,NA,MIN,"L,1-8",8-GF,NA,2.0,2.0,0,0,0,0,1,0,0,0.0,5,12,9,2,2,4.0,0,0,0,0,NA,2,0,0,0,0,5,0,0,0,1,0,0,0.02,0.003,2.1,6.5,9.0,8t 12- 0 out d7,9t end d 7,2017-04-25,3.0
clippty01,Pitcher,1,559,2,NYY,@,TBR,"W,5-0",7-7,NA,99.0,1.0,0,0,0,0,2,0,0,0.0,3,15,10,2,4,0.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.43,0.032,0.48,6.25,9.0,7b --- 0 out a4,7b 3 out a4,2017-04-04,0.0
clippty01,Pitcher,2,560,4,NYY,@,BAL,"L,5-6",7-7,BL(0-1),2.0,1.0,1,2,1,0,1,1,0,4.5,5,14,9,1,3,2.0,2,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,1,1.67,-0.368,-1.47,1.65,3.0,7b --- 0 out a1,7b 3 out d1,2017-04-07,3.0
clippty01,Pitcher,3,561,6,NYY,@,BAL,"W,7-3",7-7,NA,1.0,1.0,0,0,0,0,1,0,0,3.0,3,14,7,1,3,0.0,2,0,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.6,0.046,0.53,4.25,6.0,7b --- 0 out d1,7b 3 out d1,2017-04-09,2.0
clippty01,Pitcher,4,562,7,NYY,NA,TBR,"W,8-1",8-8,H(1),0.0,0.1,0,0,0,0,0,0,0,2.7,1,1,1,0,0,1.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.53,0.014,0.11,0.75,1.0,8t --- 2 out a2,8t 3 out a2,2017-04-10,1.0
clippty01,Pitcher,5,563,8,NYY,NA,TBR,"W,8-4",7-7,H(2),1.0,1.0,0,0,0,0,2,0,0,2.08,3,15,10,4,3,1.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.63,0.049,0.52,6.25,9.0,7t --- 0 out a3,7t 3 out a3,2017-04-12,2.0
clippty01,Pitcher,6,564,10,NYY,NA,STL,"W,4-3",7-7,H(3),1.0,0.2,0,0,0,0,0,0,0,1.8,2,8,7,0,4,0.0,2,0,0,0,NA,2,0,0,0,0,2,0,0,0,0,0,0,3.4,0.264,1.43,1.5,2.0,7t -23 1 out a1,7t 3 out a1,2017-04-14,2.0
clippty01,Pitcher,7,565,11,NYY,NA,STL,"W,3-2",9-GF,S(1),0.0,1.0,2,1,1,1,3,1,0,3.0,6,25,18,8,5,1.0,1,1,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,2.4,0.077,-0.48,4.45,9.0,9t --- 0 out a2,9t end a 1,2017-04-15,1.0
clippty01,Pitcher,8,566,16,NYY,@,PIT,"L,3-6",8-GF(8),NA,5.0,1.0,0,0,0,0,2,0,0,2.57,3,13,9,5,2,1.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.5,6.25,9.0,8b --- 0 out d3,8b end d 3,2017-04-21,6.0
clippty01,Pitcher,9,567,17,NYY,@,PIT,"W,11-5",6-7,BS(2),0.0,0.2,1,0,0,1,1,0,1,2.35,5,22,12,6,1,1.0,1,1,0,0,NA,1,1,1,0,0,3,0,0,0,0,0,0,2.12,-0.256,-1.22,1.7,5.0,6b 1-- 2 out a1,7b --3 1 out tie,2017-04-22,1.0
clippty01,Pitcher,10,568,21,NYY,NA,BAL,"W,14-11",9-9,NA,5.0,1.0,0,0,0,0,0,0,0,2.08,3,11,8,2,1,1.0,2,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.11,0.009,0.52,2.25,3.0,9t --- 0 out d3,9t 3 out d3,2017-04-28,6.0
cobbal01,Pitcher,1,87,3,TBR,NA,NYY,"W,4-1",GS-6,W(1-0),99.0,5.2,4,1,1,1,4,1,0,1.59,22,90,56,13,11,8.0,9,2,2,0,60,NA,NA,0,0,0,21,1,0,0,0,0,0,0.77,0.147,1.67,19.75,38.0,1t start tie,6t 1-- 2 out a3,2017-04-05,0.0
cobbal01,Pitcher,2,88,8,TBR,@,NYY,"L,1-8",GS-8,L(1-1),4.0,7.1,6,5,4,1,7,2,0,3.46,30,102,67,16,11,11.0,11,7,0,0,54,NA,NA,2,0,0,29,2,0,0,1,0,1,0.72,-0.042,-0.51,18.3,31.0,1b start tie,8b -2- 1 out d3,2017-04-10,5.0
cobbal01,Pitcher,3,89,13,TBR,@,BOS,"L,5-7",GS-5,NA,5.0,5.0,11,4,4,1,0,1,0,4.5,24,93,63,14,4,11.0,12,5,3,0,28,NA,NA,0,0,1,23,3,0,0,2,0,0,1.25,-0.107,-1.25,-3.95,3.0,1b start a 3,5b 3 out a1,2017-04-16,6.0
cobbal01,Pitcher,4,90,18,TBR,NA,HOU,"L,3-6",GS-7,L(1-2),4.0,6.0,9,4,4,1,7,1,0,4.88,27,104,68,20,9,11.0,8,4,1,0,44,NA,NA,0,0,2,26,2,0,0,0,0,1,1.16,-0.252,-1.94,13.5,27.0,1t start tie,7t 123 0 out tie,2017-04-21,5.0
cobbal01,Pitcher,5,91,23,TBR,@,BAL,"L,4-5",GS-5,NA,4.0,5.0,8,3,2,2,3,0,0,4.66,23,94,54,16,6,10.0,8,7,0,0,42,NA,NA,0,1,0,21,0,0,0,0,0,0,0.88,-0.065,-0.33,7.25,18.0,1b start tie,5b 3 out d1,2017-04-26,5.0
colege01,Pitcher,1,95,1,PIT,@,BOS,"L,3-5",GS-5,L(0-1),99.0,5.0,7,5,5,1,2,1,0,9.0,22,76,47,10,3,10.0,9,5,1,0,34,NA,NA,0,0,0,21,0,1,0,1,0,0,0.89,-0.157,-2.25,0.45,6.0,1b start tie,5b 3 out d5,2017-04-03,0.0
colege01,Pitcher,2,96,5,PIT,NA,ATL,"W,6-5",GS-6,NA,5.0,6.0,8,3,3,2,4,2,0,6.55,28,98,67,22,9,12.0,10,7,1,0,46,NA,NA,1,0,0,24,2,0,0,0,0,0,0.97,-0.073,-0.03,9.5,21.0,1t start tie,6t 3 out d1,2017-04-09,6.0
colege01,Pitcher,3,97,10,PIT,@,CHC,"W,4-2",GS-6,W(1-1),4.0,6.0,6,2,2,1,5,0,0,5.29,25,114,72,20,9,10.0,9,4,2,0,56,NA,NA,2,0,0,24,3,0,0,0,0,0,1.12,0.053,0.91,19.3,39.0,1b start tie,6b 3 out a2,2017-04-14,5.0
colege01,Pitcher,4,98,15,PIT,@,STL,"L,1-2",GS-6,L(1-2),4.0,6.0,6,2,2,2,8,2,0,4.7,25,91,62,20,11,4.0,11,9,0,0,58,NA,NA,0,0,1,23,0,0,0,0,0,0,0.98,0.032,0.95,20.7,36.0,1b start tie,6b 3 out d1,2017-04-19,5.0
colege01,Pitcher,5,99,20,PIT,NA,CHC,"L,0-1",GS-7,L(1-3),5.0,7.0,2,1,0,0,8,0,0,3.6,24,78,56,17,10,10.0,6,1,1,0,79,NA,NA,1,0,0,24,1,0,0,0,0,1,0.77,0.247,2.47,30.55,45.0,1t start tie,7t 3 out d1,2017-04-25,6.0
collmjo01,Pitcher,1,204,4,ATL,@,PIT,"L,4-5",5-6,NA,99.0,2.0,3,2,2,0,1,2,0,9.0,10,39,27,9,2,4.0,5,1,0,0,NA,0,0,0,0,0,9,0,0,0,0,0,1,0.46,-0.14,-1.01,0.7,3.0,5b --- 0 out d1,6b 3 out d3,2017-04-07,0.0
collmjo01,Pitcher,2,205,11,ATL,NA,SDP,"W,9-2",9-GF,NA,8.0,1.0,1,0,0,0,0,0,0,6.0,4,11,7,2,1,0.0,4,1,1,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,NA,NA,NA,1.65,3.0,9t --- 0 out a7,9t end a 7,2017-04-16,9.0
collmjo01,Pitcher,3,206,14,ATL,NA,WSN,"L,4-14",5-7,NA,2.0,3.0,5,0,0,1,3,0,0,3.0,14,50,29,5,6,4.0,6,2,0,0,NA,0,0,0,0,0,13,1,0,1,1,0,0,NA,NA,NA,9.15,18.0,5t --- 0 out d4,7t 3 out d4,2017-04-19,3.0
collmjo01,Pitcher,4,207,21,ATL,@,MIL,"W,10-8",7-7,NA,8.0,1.0,0,0,0,0,2,0,0,2.57,3,12,9,4,2,0.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.57,0.043,0.5,6.25,9.0,7b --- 0 out d1,7b 3 out d1,2017-04-28,9.0
colomal01,Pitcher,1,109,1,TBR,NA,NYY,"W,7-3",9-GF,S(1),99.0,1.0,0,0,0,0,1,0,0,0.0,3,13,8,1,3,0.0,2,0,0,0,NA,3,1,0,0,0,2,0,0,0,0,1,0,1.03,0.069,1.31,4.25,6.0,9t 123 0 out a5,9t end a 4,2017-04-02,0.0
colomal01,Pitcher,2,110,3,TBR,NA,NYY,"W,4-1",9-GF,S(2),2.0,1.0,2,0,0,0,0,0,0,0.0,4,15,9,4,0,2.0,2,1,0,0,NA,0,0,0,0,0,4,0,0,0,1,0,0,0.65,0.031,0.48,1.05,3.0,9t --- 0 out a3,9t end a 3,2017-04-05,3.0
colomal01,Pitcher,3,111,5,TBR,NA,TOR,"W,10-8",8-GF,S(3),1.0,1.1,0,0,0,0,1,0,0,0.0,4,15,10,6,1,3.0,0,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.95,0.097,0.58,5.0,7.0,8t --- 2 out a1,9t end a 2,2017-04-07,2.0
colomal01,Pitcher,4,112,6,TBR,NA,TOR,"W,3-2",9-9,NA,0.0,1.0,0,0,0,0,1,0,0,0.0,3,13,9,2,0,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.78,0.134,0.48,4.25,6.0,9t --- 0 out tie,9t 3 out tie,2017-04-08,1.0
colomal01,Pitcher,5,113,11,TBR,@,BOS,"W,10-5",9-GF,NA,5.0,0.2,0,0,0,0,0,0,0,0.0,2,5,4,0,2,0.0,2,1,1,0,NA,2,0,0,0,0,2,0,0,0,0,0,0,0.4,0.019,0.96,1.5,2.0,9b 12- 1 out a5,9b end a 5,2017-04-14,6.0
colomal01,Pitcher,6,114,15,TBR,NA,DET,"W,5-1",9-GF,NA,3.0,1.0,0,0,0,0,1,0,0,0.0,3,11,8,2,2,1.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.014,0.48,4.25,6.0,9t --- 0 out a4,9t end a 4,2017-04-18,4.0
colomal01,Pitcher,7,115,19,TBR,NA,HOU,"W,6-3",9-GF,S(4),3.0,1.0,1,0,0,0,0,0,0,0.0,4,11,6,1,0,1.0,3,2,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.42,0.031,0.48,1.65,3.0,9t --- 0 out a3,9t end a 3,2017-04-22,4.0
colomal01,Pitcher,8,116,20,TBR,NA,HOU,"L,4-6",8-9,BS(1),0.0,2.0,2,1,0,1,0,0,0,0.0,8,27,16,3,0,4.0,3,1,1,0,NA,0,0,0,0,0,6,0,0,0,1,1,0,2.91,-0.09,-0.04,2.7,6.0,8t --- 0 out a1,9t 3 out tie,2017-04-23,1.0
colomal01,Pitcher,9,117,22,TBR,@,BAL,"W,2-0",9-GF,S(5),1.0,1.0,0,0,0,1,1,0,0,0.0,4,17,10,3,2,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.43,0.098,0.53,3.65,6.0,9b --- 0 out a2,9b end a 2,2017-04-25,2.0
colomal01,Pitcher,10,118,23,TBR,@,BAL,"L,4-5",10-11,L(0-1),0.0,1.2,2,2,2,2,2,0,0,1.54,9,32,19,2,3,0.0,5,3,0,0,NA,0,0,0,0,0,6,0,0,0,0,1,0,4.4,-0.307,-0.73,1.35,5.0,10b --- 0 out tie,11b 123 2 out tie,2017-04-26,1.0
colonba01,Pitcher,1,510,2,ATL,@,NYM,"W,3-1",GS-6,NA,99.0,6.0,2,1,1,1,6,1,0,1.5,21,80,53,14,7,1.0,13,6,3,0,69,NA,NA,0,0,0,20,0,0,0,0,0,0,0.76,0.16,1.95,21.7,33.0,1b start tie,6b 3 out d1,2017-04-05,0.0
colonba01,Pitcher,2,511,7,ATL,@,MIA,"L,4-8",GS-4,L(0-1),5.0,4.0,7,6,6,2,2,1,0,6.3,20,75,53,18,1,4.0,12,8,1,0,24,NA,NA,0,0,0,16,0,0,0,1,2,0,0.69,-0.322,-4.14,-4.4,0.0,1b start tie,4b 3 out d5,2017-04-11,6.0
colonba01,Pitcher,3,512,11,ATL,NA,SDP,"W,9-2",GS-7,W(1-1),4.0,7.0,1,1,1,1,6,1,0,4.24,22,85,60,18,8,8.0,7,4,2,0,76,NA,NA,0,0,0,21,0,0,0,1,0,0,NA,NA,NA,28.55,48.0,1t start tie,7t 3 out a3,2017-04-16,5.0
colonba01,Pitcher,4,513,16,ATL,@,PHI,"L,3-4",GS-7,L(1-2),4.0,7.0,11,4,4,1,4,0,0,4.5,32,101,71,17,5,17.0,10,6,1,0,42,NA,NA,0,0,0,30,4,0,0,1,0,0,0.92,-0.137,-0.63,8.55,21.0,1b start tie,7b 3 out d2,2017-04-21,5.0
colonba01,Pitcher,5,514,21,ATL,@,MIL,"W,10-8",GS-5,NA,6.0,5.0,10,6,6,2,5,2,0,5.59,25,91,58,20,7,9.0,9,4,0,0,26,NA,NA,2,0,0,23,4,0,0,2,0,0,1.1,-0.366,-3.5,2.05,12.0,1b start tie,5b 3 out d2,2017-04-28,7.0
conlead01,Pitcher,1,41,5,MIA,@,NYM,"W,8-1",GS-5,W(1-0),99.0,5.0,1,1,1,3,6,1,0,1.8,19,85,48,10,11,4.0,6,2,0,0,64,NA,NA,0,0,0,16,0,0,0,0,0,0,0.78,0.17,1.46,22.85,42.0,1b start a 1,5b 3 out a2,2017-04-08,0.0
conlead01,Pitcher,2,42,9,MIA,NA,NYM,"L,8-9",16-GF(16),L(1-1),4.0,1.0,2,1,1,0,1,1,0,3.0,5,19,12,2,3,3.0,1,1,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.85,-0.312,-0.54,1.05,3.0,16t --- 0 out tie,16t end d 1,2017-04-13,5.0
conlead01,Pitcher,3,43,11,MIA,NA,NYM,"W,5-4",GS-7,NA,1.0,6.0,4,3,3,2,2,0,0,3.75,24,81,50,10,5,7.0,13,6,3,0,52,NA,NA,0,0,0,21,1,1,0,0,0,0,1.14,-0.138,-0.12,7.9,15.0,1t start tie,7t --3 0 out tie,2017-04-15,2.0
conlead01,Pitcher,4,44,16,MIA,@,SDP,"L,3-5",GS-6,NA,5.0,6.0,6,1,1,2,5,0,0,3.0,26,93,59,14,11,9.0,10,4,2,0,59,NA,NA,0,0,0,22,0,1,0,0,1,0,1.27,0.241,1.89,16.7,30.0,1b start tie,6b 3 out tie,2017-04-21,6.0
conlead01,Pitcher,5,45,21,MIA,NA,PIT,"L,2-12",GS-2,L(1-2),6.0,1.2,5,9,9,3,2,1,1,6.86,14,60,33,10,6,2.0,6,2,0,0,8,NA,NA,0,0,0,10,0,1,0,0,0,0,1.3,-0.425,-7.41,-15.65,-16.0,1t start tie,2t --3 2 out d8,2017-04-28,7.0
corbipa01,Pitcher,1,107,2,ARI,NA,SFG,"L,4-8",GS-4,L(0-1),99.0,4.0,7,3,2,2,1,0,0,4.5,22,87,57,14,6,10.0,9,5,0,0,37,NA,NA,0,0,0,19,2,0,0,0,1,1,1.06,-0.13,-0.92,1.6,9.0,1t start tie,4t 3 out d3,2017-04-04,0.0
corbipa01,Pitcher,2,108,7,ARI,NA,CLE,"W,3-2",GS-6,W(1-1),4.0,6.0,4,0,0,2,3,0,0,1.8,23,94,57,14,5,9.0,9,2,2,0,65,NA,NA,0,0,0,21,1,0,0,1,0,0,1.21,0.345,3.12,19.9,39.0,1t start tie,6t 3 out a2,2017-04-09,5.0
corbipa01,Pitcher,3,109,12,ARI,@,LAD,"L,4-8",GS-6,L(1-2),5.0,6.0,9,5,3,3,3,1,1,2.81,32,95,58,13,6,11.0,14,6,1,0,38,NA,NA,2,0,0,26,3,0,1,0,2,1,1.26,-0.323,-2.21,5.7,18.0,1b start tie,6b 3 out d1,2017-04-15,6.0
corbipa01,Pitcher,4,110,17,ARI,@,SDP,"L,1-4",GS-6,L(1-3),4.0,6.0,4,3,2,0,8,1,0,2.86,22,77,52,15,11,8.0,6,3,0,0,62,NA,NA,0,1,1,22,1,0,0,0,0,1,0.79,-0.094,-0.11,23.1,36.0,1b start tie,6b 3 out d2,2017-04-20,5.0
corbipa01,Pitcher,5,111,22,ARI,NA,SDP,"W,9-3",GS-7,W(2-3),4.0,7.0,8,2,2,2,9,1,0,2.79,31,105,71,19,19,7.0,13,8,3,0,60,NA,NA,0,0,0,29,1,0,0,0,0,0,0.66,0.168,1.64,27.75,54.0,1t start tie,7t 3 out a7,2017-04-25,5.0
cosarja01,Pitcher,1,68,4,SDP,@,LAD,"L,2-10",6-6,NA,99.0,0.2,1,2,2,3,0,0,0,27.0,6,26,11,4,1,2.0,1,1,0,0,NA,0,0,2,0,0,3,1,0,0,0,0,0,0.5,-0.101,-1.95,-4.9,-4.0,6b --- 0 out d2,6b 12- 2 out d4,2017-04-06,0.0
cosarja01,Pitcher,2,69,8,SDP,@,COL,"W,5-3",GS-4,NA,3.0,4.0,5,0,0,1,2,0,0,3.86,15,70,43,14,6,6.0,6,4,1,0,53,NA,NA,0,0,0,14,1,0,0,3,0,0,1.0,0.236,2.3,9.4,18.0,1b start tie,4b 3 out a1,2017-04-10,4.0
cosarja01,Pitcher,3,70,15,SDP,NA,ARI,"L,2-11",GS-4,L(0-1),7.0,3.2,2,3,1,2,2,0,0,3.24,15,60,31,9,6,6.0,5,2,1,0,49,NA,NA,0,0,0,13,0,0,0,0,0,0,1.2,-0.006,0.17,7.85,14.0,1t start tie,4t 123 2 out tie,2017-04-18,8.0
cottojh01,Pitcher,1,6,3,OAK,NA,LAA,"L,0-5",GS-5,L(0-1),99.0,4.1,8,5,5,2,4,0,0,10.38,22,84,56,13,7,5.0,11,7,1,0,29,NA,NA,0,1,1,20,2,0,0,0,0,0,0.72,-0.271,-3.8,1.75,10.0,1t start tie,5t 1-3 1 out d5,2017-04-05,0.0
cottojh01,Pitcher,2,7,8,OAK,@,KCR,"W,2-0",GS-7,W(1-1),4.0,7.0,2,0,0,3,6,0,0,3.97,25,98,61,11,13,7.0,9,2,2,0,76,NA,NA,1,0,0,22,0,0,0,1,0,1,1.27,0.45,3.7,28.75,51.0,1b start tie,7b 3 out a2,2017-04-10,5.0
cottojh01,Pitcher,3,8,13,OAK,NA,TEX,"L,0-7",GS-6,L(1-2),6.0,5.1,5,5,5,4,3,0,0,5.4,25,93,58,16,9,5.0,13,8,3,0,37,NA,NA,1,0,0,20,3,0,1,0,0,0,0.93,-0.209,-2.67,2.6,10.0,1t start tie,6t 1-- 1 out d5,2017-04-17,7.0
cottojh01,Pitcher,4,9,18,OAK,NA,SEA,"W,4-3",GS-6,W(2-2),4.0,6.0,6,2,2,2,2,1,1,4.76,26,97,64,20,5,9.0,12,3,4,0,52,NA,NA,0,1,0,22,2,0,0,0,1,0,1.05,0.114,0.83,12.1,30.0,1t start tie,6t 3 out a2,2017-04-22,5.0
cottojh01,Pitcher,5,10,23,OAK,@,HOU,"L,4-9",GS-5,L(2-3),5.0,4.1,10,6,3,1,4,0,0,5.0,25,93,60,13,6,10.0,8,2,1,0,28,NA,NA,0,1,0,22,3,0,0,1,0,1,1.42,-0.427,-3.76,5.15,16.0,1b start a 3,5b 1-3 1 out d1,2017-04-28,6.0
couloda01,Pitcher,1,55,3,OAK,NA,LAA,"L,0-5",8-GF,NA,99.0,2.0,3,0,0,0,1,0,0,0.0,9,37,23,4,2,3.0,5,4,0,0,NA,0,0,0,0,0,9,1,0,0,0,0,0,0.06,0.005,0.94,4.7,9.0,8t --- 0 out d5,9t end d 5,2017-04-05,0.0
